leaf,kernel,mode,radius,L,neighbours,count,total,key,threshold,maxPointsLeaf
299738,sphere,cartesian,6,0.976621,0,6,56,0,16,128
299727,sphere,cartesian,6,0.976621,13,18,37,0,16,128
299720,sphere,cartesian,6,0.976621,0,0,24,0,16,128
299725,sphere,cartesian,6,0.976621,2,26,74,0,16,128
299726,sphere,cartesian,6,0.976621,1,6,62,0,16,128
283980,sphere,cartesian,6,1.95324,0,8,40,2,16,128
283981,sphere,cartesian,6,1.95324,0,10,68,2,16,128
283961,sphere,cartesian,6,1.95324,1,27,30,0,16,128
283953,sphere,cartesian,6,1.95324,2,80,80,0,16,128
283954,sphere,cartesian,6,1.95324,0,60,60,0,16,128
283955,sphere,cartesian,6,1.95324,0,41,41,0,16,128
283956,sphere,cartesian,6,1.95324,0,60,60,0,16,128
283957,sphere,cartesian,6,1.95324,22,54,54,2,16,128
283958,sphere,cartesian,6,1.95324,8,58,58,2,16,128
283960,sphere,cartesian,6,1.95324,18,53,53,0,16,128
280577,sphere,cartesian,6,1.95324,5,7,18,1,16,128
280578,sphere,cartesian,6,1.95324,4,43,43,0,16,128
280579,sphere,cartesian,6,1.95324,4,23,23,0,16,128
280562,sphere,cartesian,6,1.95324,10,10,23,1,16,128
280563,sphere,cartesian,6,1.95324,4,105,105,0,16,128
280564,sphere,cartesian,6,1.95324,14,29,29,0,16,128
280520,sphere,cartesian,6,1.95324,4,44,51,0,16,128
280502,sphere,cartesian,6,1.95324,13,66,67,0,16,128
280505,sphere,cartesian,6,1.95324,12,26,29,0,16,128
280285,sphere,cartesian,6,1.95324,3,70,75,0,16,128
280279,sphere,cartesian,6,0.976621,0,16,18,0,16,128
280256,sphere,cartesian,6,1.95324,6,43,43,0,16,128
280257,sphere,cartesian,6,1.95324,6,98,98,0,16,128
280274,sphere,cartesian,6,1.95324,13,14,23,1,16,128
280245,sphere,cartesian,6,1.95324,1,3,35,1,16,128
280236,sphere,cartesian,6,0.976621,5,48,48,0,16,128
280237,sphere,cartesian,6,0.976621,16,24,24,1,16,128
280232,sphere,cartesian,6,0.976621,51,62,62,1,16,128
280233,sphere,cartesian,6,0.976621,11,72,72,0,16,128
280204,sphere,cartesian,6,0.976621,23,26,26,1,16,128
280205,sphere,cartesian,6,0.976621,27,27,27,1,16,128
280206,sphere,cartesian,6,0.976621,24,25,25,1,16,128
280192,sphere,cartesian,6,1.95324,27,110,126,0,16,128
280199,sphere,cartesian,6,0.976621,0,28,28,1,16,128
280154,sphere,cartesian,6,1.95324,62,91,102,0,16,128
280156,sphere,cartesian,6,0.976621,50,50,50,0,16,128
280157,sphere,cartesian,6,0.976621,39,39,39,0,16,128
280159,sphere,cartesian,6,0.976621,19,28,35,0,16,128
280160,sphere,cartesian,6,0.976621,28,67,84,0,16,128
280161,sphere,cartesian,6,0.976621,7,29,41,0,16,128
280147,sphere,cartesian,6,0.976621,13,16,23,0,16,128
280151,sphere,cartesian,6,0.976621,26,54,57,0,16,128
280152,sphere,cartesian,6,0.976621,38,44,56,0,16,128
280143,sphere,cartesian,6,0.976621,57,62,65,0,16,128
280127,sphere,cartesian,6,1.95324,53,69,69,0,16,128
280128,sphere,cartesian,6,1.95324,41,41,41,0,16,128
280125,sphere,cartesian,6,0.976621,39,41,41,0,16,128
280115,sphere,cartesian,6,0.976621,25,25,25,0,16,128
280116,sphere,cartesian,6,0.976621,21,21,21,0,16,128
280075,sphere,cartesian,6,1.95324,59,64,64,0,16,128
280076,sphere,cartesian,6,1.95324,50,50,50,0,16,128
280065,sphere,cartesian,6,1.95324,53,59,68,0,16,128
280068,sphere,cartesian,6,1.95324,45,59,64,0,16,128
280069,sphere,cartesian,6,1.95324,55,58,60,0,16,128
280072,sphere,cartesian,6,1.95324,55,62,70,0,16,128
280054,sphere,cartesian,6,1.95324,3,26,28,0,16,128
280057,sphere,cartesian,6,0.976621,0,22,26,0,16,128
280060,sphere,cartesian,6,0.976621,1,31,35,0,16,128
280064,sphere,cartesian,6,0.976621,10,30,30,1,16,128
280029,sphere,cartesian,6,1.95324,44,46,54,1,16,128
280030,sphere,cartesian,6,1.95324,9,81,81,0,16,128
280041,sphere,cartesian,6,1.95324,54,55,107,1,16,128
280037,sphere,cartesian,6,0.976621,20,27,27,1,16,128
280038,sphere,cartesian,6,0.976621,16,17,17,1,16,128
280040,sphere,cartesian,6,0.976621,0,7,25,1,16,128
280019,sphere,cartesian,6,0.976621,0,0,23,1,16,128
280020,sphere,cartesian,6,0.976621,0,0,48,1,16,128
280024,sphere,cartesian,6,0.976621,14,17,17,1,16,128
280025,sphere,cartesian,6,0.976621,1,7,84,1,16,128
280026,sphere,cartesian,6,0.976621,0,1,19,1,16,128
280013,sphere,cartesian,6,0.976621,4,32,32,0,16,128
280014,sphere,cartesian,6,0.976621,0,28,28,0,16,128
280017,sphere,cartesian,6,0.976621,0,6,52,1,16,128
280018,sphere,cartesian,6,0.976621,0,0,27,1,16,128
280003,sphere,cartesian,6,0.976621,30,47,47,1,16,128
280004,sphere,cartesian,6,0.976621,43,50,50,1,16,128
280006,sphere,cartesian,6,0.976621,10,18,18,0,16,128
279995,sphere,cartesian,6,0.976621,23,23,23,1,16,128
279996,sphere,cartesian,6,0.976621,42,42,42,1,16,128
279997,sphere,cartesian,6,0.976621,65,65,65,1,16,128
279998,sphere,cartesian,6,0.976621,35,35,35,1,16,128
279999,sphere,cartesian,6,0.976621,2,8,32,1,16,128
279985,sphere,cartesian,6,0.976621,0,38,38,0,16,128
279986,sphere,cartesian,6,0.976621,30,74,74,1,16,128
279987,sphere,cartesian,6,0.976621,29,30,30,1,16,128
279980,sphere,cartesian,6,0.976621,0,47,64,0,16,128
279632,sphere,cartesian,6,1.95324,0,29,30,0,16,128
279633,sphere,cartesian,6,1.95324,0,9,17,0,16,128
279625,sphere,cartesian,6,1.95324,47,63,65,0,16,128
279628,sphere,cartesian,6,1.95324,69,84,95,0,16,128
279616,sphere,cartesian,6,1.95324,39,51,59,0,16,128
279617,sphere,cartesian,6,1.95324,51,70,80,0,16,128
279620,sphere,cartesian,6,1.95324,45,55,71,0,16,128
279621,sphere,cartesian,6,1.95324,25,30,30,0,16,128
279607,sphere,cartesian,6,1.95324,6,99,105,0,16,128
279610,sphere,cartesian,6,1.95324,2,20,22,0,16,128
279592,sphere,cartesian,6,1.95324,16,80,80,0,16,128
279595,sphere,cartesian,6,1.95324,15,50,50,0,16,128
279596,sphere,cartesian,6,1.95324,9,16,31,1,16,128
279599,sphere,cartesian,6,0.976621,1,1,61,1,16,128
279600,sphere,cartesian,6,0.976621,0,0,18,1,16,128
279602,sphere,cartesian,6,0.976621,0,7,31,1,16,128
279584,sphere,cartesian,6,1.95324,66,69,69,0,16,128
279587,sphere,cartesian,6,1.95324,94,94,94,0,16,128
279588,sphere,cartesian,6,1.95324,53,56,56,0,16,128
279591,sphere,cartesian,6,1.95324,53,60,60,0,16,128
279576,sphere,cartesian,6,1.95324,35,35,35,0,16,128
279579,sphere,cartesian,6,1.95324,37,44,44,0,16,128
279580,sphere,cartesian,6,1.95324,83,88,88,0,16,128
279583,sphere,cartesian,6,1.95324,71,71,71,0,16,128
279572,sphere,cartesian,6,1.95324,0,28,28,0,16,128
279574,sphere,cartesian,6,1.95324,7,12,31,1,16,128
279575,sphere,cartesian,6,1.95324,17,66,66,0,16,128
279504,sphere,cartesian,6,3.90648,12,56,56,0,16,128
279562,sphere,cartesian,6,1.95324,11,16,20,1,16,128
279564,sphere,cartesian,6,1.95324,20,63,63,0,16,128
279545,sphere,cartesian,6,1.95324,0,16,19,0,16,128
279546,sphere,cartesian,6,1.95324,0,15,20,0,16,128
279537,sphere,cartesian,6,1.95324,53,56,60,0,16,128
279538,sphere,cartesian,6,1.95324,45,72,80,0,16,128
279544,sphere,cartesian,6,1.95324,16,49,66,0,16,128
279530,sphere,cartesian,6,1.95324,103,124,124,0,16,128
279531,sphere,cartesian,6,1.95324,86,86,86,0,16,128
279534,sphere,cartesian,6,1.95324,30,30,30,0,16,128
279535,sphere,cartesian,6,1.95324,74,86,86,0,16,128
279522,sphere,cartesian,6,1.95324,35,38,38,0,16,128
279523,sphere,cartesian,6,1.95324,43,48,48,0,16,128
279526,sphere,cartesian,6,1.95324,51,51,51,0,16,128
279527,sphere,cartesian,6,1.95324,36,68,68,0,16,128
279513,sphere,cartesian,6,1.95324,2,11,24,0,16,128
279519,sphere,cartesian,6,1.95324,45,86,92,0,16,128
279520,sphere,cartesian,6,1.95324,51,91,109,0,16,128
279511,sphere,cartesian,6,1.95324,0,61,63,0,16,128
279512,sphere,cartesian,6,1.95324,0,29,31,0,16,128
279493,sphere,cartesian,6,3.90648,1,50,50,0,16,128
279503,sphere,cartesian,6,3.90648,9,67,67,0,16,128
279496,sphere,cartesian,6,1.95324,0,16,17,0,16,128
279501,sphere,cartesian,6,1.95324,1,20,24,0,16,128
279485,sphere,cartesian,6,1.95324,25,43,43,0,16,128
279486,sphere,cartesian,6,1.95324,6,51,51,0,16,128
279487,sphere,cartesian,6,1.95324,3,31,31,0,16,128
279488,sphere,cartesian,6,1.95324,59,65,65,0,16,128
279489,sphere,cartesian,6,1.95324,40,42,42,0,16,128
279490,sphere,cartesian,6,1.95324,31,55,55,0,16,128
279491,sphere,cartesian,6,1.95324,7,54,54,0,16,128
279492,sphere,cartesian,6,1.95324,33,37,37,0,16,128
279477,sphere,cartesian,6,1.95324,28,35,35,0,16,128
279469,sphere,cartesian,6,1.95324,65,117,119,0,16,128
279470,sphere,cartesian,6,1.95324,23,45,52,0,16,128
279475,sphere,cartesian,6,1.95324,16,28,28,0,16,128
279476,sphere,cartesian,6,1.95324,49,112,112,0,16,128
279461,sphere,cartesian,6,1.95324,47,53,53,0,16,128
279462,sphere,cartesian,6,1.95324,16,34,34,0,16,128
279463,sphere,cartesian,6,1.95324,17,70,70,0,16,128
279464,sphere,cartesian,6,1.95324,38,52,52,0,16,128
279465,sphere,cartesian,6,1.95324,22,23,23,0,16,128
279466,sphere,cartesian,6,1.95324,22,22,22,0,16,128
279468,sphere,cartesian,6,1.95324,21,21,21,0,16,128
279453,sphere,cartesian,6,1.95324,11,29,48,1,16,128
279456,sphere,cartesian,6,1.95324,2,13,37,1,16,128
279457,sphere,cartesian,6,1.95324,1,24,24,0,16,128
279460,sphere,cartesian,6,1.95324,0,31,31,0,16,128
279452,sphere,cartesian,6,1.95324,0,7,21,0,16,128
279433,sphere,cartesian,6,1.95324,0,39,69,1,16,128
279387,sphere,cartesian,6,1.95324,3,73,73,0,16,128
279388,sphere,cartesian,6,1.95324,29,36,58,1,16,128
279389,sphere,cartesian,6,1.95324,20,25,42,1,16,128
279390,sphere,cartesian,6,1.95324,4,26,26,0,16,128
279379,sphere,cartesian,6,1.95324,6,7,31,1,16,128
279380,sphere,cartesian,6,1.95324,5,21,62,1,16,128
279385,sphere,cartesian,6,1.95324,2,58,58,0,16,128
279386,sphere,cartesian,6,1.95324,21,105,105,0,16,128
279377,sphere,cartesian,6,1.95324,0,35,37,0,16,128
279378,sphere,cartesian,6,1.95324,0,20,20,0,16,128
279368,sphere,cartesian,6,1.95324,13,45,46,0,16,128
265850,sphere,cartesian,6,3.90648,0,10,30,0,16,128
284009,sphere,cartesian,6,3.90648,2,13,83,0,16,128
284002,sphere,cartesian,6,1.95324,35,41,41,0,16,128
284003,sphere,cartesian,6,1.95324,35,40,41,1,16,128
284006,sphere,cartesian,6,1.95324,37,37,37,1,16,128
284007,sphere,cartesian,6,1.95324,54,68,68,0,16,128
283994,sphere,cartesian,6,1.95324,24,48,48,0,16,128
283995,sphere,cartesian,6,1.95324,47,50,51,1,16,128
283998,sphere,cartesian,6,1.95324,35,36,38,1,16,128
283999,sphere,cartesian,6,1.95324,11,22,22,0,16,128
283985,sphere,cartesian,6,1.95324,0,15,61,0,16,128
283988,sphere,cartesian,6,1.95324,0,1,22,0,16,128
283977,sphere,cartesian,6,1.95324,2,32,52,0,16,128
283980,sphere,cartesian,6,1.95324,6,32,40,0,16,128
283981,sphere,cartesian,6,1.95324,14,34,68,0,16,128
283984,sphere,cartesian,6,1.95324,9,21,50,0,16,128
283969,sphere,cartesian,6,1.95324,20,27,27,0,16,128
283972,sphere,cartesian,6,1.95324,84,84,84,1,16,128
283973,sphere,cartesian,6,1.95324,52,55,55,1,16,128
283976,sphere,cartesian,6,1.95324,27,44,44,0,16,128
283961,sphere,cartesian,6,1.95324,19,30,30,0,16,128
283964,sphere,cartesian,6,1.95324,94,95,95,1,16,128
283965,sphere,cartesian,6,1.95324,83,83,83,1,16,128
283968,sphere,cartesian,6,1.95324,18,30,30,0,16,128
283957,sphere,cartesian,6,1.95324,4,15,54,0,16,128
283958,sphere,cartesian,6,1.95324,2,15,58,0,16,128
283960,sphere,cartesian,6,1.95324,2,20,53,0,16,128
283941,sphere,cartesian,6,1.95324,7,24,46,1,16,128
283942,sphere,cartesian,6,1.95324,12,14,42,1,16,128
283943,sphere,cartesian,6,1.95324,0,40,40,0,16,128
283944,sphere,cartesian,6,1.95324,1,48,48,0,16,128
283911,sphere,cartesian,6,1.95324,0,91,91,0,16,128
283912,sphere,cartesian,6,1.95324,0,32,32,0,16,128
283913,sphere,cartesian,6,1.95324,3,19,59,1,16,128
283914,sphere,cartesian,6,1.95324,0,15,82,1,16,128
283821,sphere,cartesian,6,1.95324,14,29,82,0,16,128
283822,sphere,cartesian,6,1.95324,0,23,65,0,16,128
283823,sphere,cartesian,6,1.95324,0,26,61,0,16,128
283824,sphere,cartesian,6,1.95324,0,20,97,0,16,128
283814,sphere,cartesian,6,1.95324,77,90,90,1,16,128
283815,sphere,cartesian,6,1.95324,87,97,97,1,16,128
283817,sphere,cartesian,6,1.95324,44,44,44,0,16,128
283805,sphere,cartesian,6,1.95324,55,67,70,1,16,128
283806,sphere,cartesian,6,1.95324,34,57,57,0,16,128
283811,sphere,cartesian,6,1.95324,44,88,88,0,16,128
283812,sphere,cartesian,6,1.95324,40,44,45,1,16,128
283797,sphere,cartesian,6,1.95324,26,51,61,1,16,128
283798,sphere,cartesian,6,1.95324,15,74,74,0,16,128
283803,sphere,cartesian,6,1.95324,37,85,85,0,16,128
283804,sphere,cartesian,6,1.95324,25,65,69,1,16,128
283789,sphere,cartesian,6,1.95324,36,89,89,1,16,128
283790,sphere,cartesian,6,1.95324,2,45,45,0,16,128
283791,sphere,cartesian,6,1.95324,10,42,42,0,16,128
283792,sphere,cartesian,6,1.95324,47,65,65,1,16,128
283781,sphere,cartesian,6,1.95324,34,51,51,0,16,128
283784,sphere,cartesian,6,1.95324,48,80,84,0,16,128
283785,sphere,cartesian,6,1.95324,17,49,74,0,16,128
283788,sphere,cartesian,6,1.95324,9,51,55,0,16,128
283773,sphere,cartesian,6,1.95324,7,18,19,0,16,128
283780,sphere,cartesian,6,1.95324,0,17,23,0,16,128
283765,sphere,cartesian,6,1.95324,14,33,50,0,16,128
283772,sphere,cartesian,6,1.95324,4,70,72,0,16,128
283761,sphere,cartesian,6,1.95324,24,34,34,0,16,128
283762,sphere,cartesian,6,1.95324,18,31,43,0,16,128
283763,sphere,cartesian,6,1.95324,29,54,60,0,16,128
283764,sphere,cartesian,6,1.95324,23,42,42,0,16,128
283653,sphere,cartesian,6,1.95324,23,24,24,0,16,128
283654,sphere,cartesian,6,1.95324,45,70,76,0,16,128
283655,sphere,cartesian,6,1.95324,35,58,81,0,16,128
283656,sphere,cartesian,6,1.95324,46,48,50,0,16,128
283645,sphere,cartesian,6,1.95324,75,81,82,0,16,128
283646,sphere,cartesian,6,1.95324,28,57,58,0,16,128
283647,sphere,cartesian,6,1.95324,29,72,73,0,16,128
283648,sphere,cartesian,6,1.95324,77,77,77,0,16,128
283628,sphere,cartesian,6,1.95324,12,45,48,0,16,128
283620,sphere,cartesian,6,1.95324,5,14,18,0,16,128
283623,sphere,cartesian,6,1.95324,21,36,53,0,16,128
282767,sphere,cartesian,6,3.90648,0,97,97,0,16,128
282724,sphere,cartesian,6,1.95324,3,62,67,1,16,128
282725,sphere,cartesian,6,1.95324,0,36,36,0,16,128
282717,sphere,cartesian,6,1.95324,0,40,40,0,16,128
282718,sphere,cartesian,6,1.95324,0,22,22,0,16,128
282719,sphere,cartesian,6,1.95324,3,45,45,1,16,128
282720,sphere,cartesian,6,1.95324,4,65,65,1,16,128
282721,sphere,cartesian,6,1.95324,13,19,19,0,16,128
282647,sphere,cartesian,6,1.95324,24,24,24,0,16,128
282649,sphere,cartesian,6,1.95324,24,77,77,1,16,128
282658,sphere,cartesian,6,1.95324,0,25,25,0,16,128
282659,sphere,cartesian,6,1.95324,0,48,48,0,16,128
282650,sphere,cartesian,6,0.976621,0,21,21,1,16,128
282651,sphere,cartesian,6,0.976621,7,35,35,1,16,128
282653,sphere,cartesian,6,0.976621,22,26,26,0,16,128
282657,sphere,cartesian,6,0.976621,0,19,19,1,16,128
282643,sphere,cartesian,6,1.95324,7,83,83,0,16,128
282644,sphere,cartesian,6,1.95324,2,80,80,0,16,128
282645,sphere,cartesian,6,1.95324,4,61,69,1,16,128
282646,sphere,cartesian,6,1.95324,12,77,82,1,16,128
282637,sphere,cartesian,6,1.95324,0,49,58,0,16,128
282513,sphere,cartesian,6,1.95324,0,19,19,0,16,128
282484,sphere,cartesian,6,1.95324,2,39,39,0,16,128
282485,sphere,cartesian,6,1.95324,13,22,22,0,16,128
282486,sphere,cartesian,6,1.95324,6,28,28,0,16,128
282487,sphere,cartesian,6,1.95324,0,46,48,0,16,128
280502,sphere,cartesian,6,1.95324,0,67,67,0,16,128
280503,sphere,cartesian,6,1.95324,2,26,102,1,16,128
280504,sphere,cartesian,6,1.95324,0,23,88,1,16,128
280154,sphere,cartesian,6,1.95324,89,102,102,0,16,128
280179,sphere,cartesian,6,1.95324,22,22,22,0,16,128
280180,sphere,cartesian,6,1.95324,14,44,44,1,16,128
280174,sphere,cartesian,6,0.976621,71,71,71,0,16,128
280164,sphere,cartesian,6,0.976621,11,66,66,1,16,128
280165,sphere,cartesian,6,0.976621,0,27,27,1,16,128
280166,sphere,cartesian,6,0.976621,37,37,37,0,16,128
280167,sphere,cartesian,6,0.976621,7,17,17,0,16,128
280168,sphere,cartesian,6,0.976621,0,70,70,1,16,128
280170,sphere,cartesian,6,0.976621,17,27,27,0,16,128
280158,sphere,cartesian,6,0.976621,0,40,40,0,16,128
280159,sphere,cartesian,6,0.976621,26,35,35,0,16,128
280160,sphere,cartesian,6,0.976621,0,84,84,1,16,128
280161,sphere,cartesian,6,0.976621,1,41,41,1,16,128
280146,sphere,cartesian,6,0.976621,0,34,34,0,16,128
280147,sphere,cartesian,6,0.976621,23,23,23,0,16,128
280149,sphere,cartesian,6,0.976621,0,90,90,0,16,128
280150,sphere,cartesian,6,0.976621,0,49,49,0,16,128
280151,sphere,cartesian,6,0.976621,50,57,57,0,16,128
280152,sphere,cartesian,6,0.976621,54,56,56,0,16,128
280153,sphere,cartesian,6,0.976621,8,95,95,0,16,128
280142,sphere,cartesian,6,0.976621,0,74,74,0,16,128
280143,sphere,cartesian,6,0.976621,25,65,65,0,16,128
280065,sphere,cartesian,6,1.95324,59,68,68,0,16,128
280068,sphere,cartesian,6,1.95324,34,64,64,0,16,128
280069,sphere,cartesian,6,1.95324,22,60,60,0,16,128
280070,sphere,cartesian,6,1.95324,47,75,75,1,16,128
280071,sphere,cartesian,6,1.95324,75,90,90,1,16,128
280072,sphere,cartesian,6,1.95324,18,70,70,0,16,128
280054,sphere,cartesian,6,1.95324,10,28,28,0,16,128
280055,sphere,cartesian,6,1.95324,30,70,71,1,16,128
280056,sphere,cartesian,6,1.95324,22,33,40,1,16,128
280057,sphere,cartesian,6,0.976621,21,26,26,0,16,128
280060,sphere,cartesian,6,0.976621,28,35,35,0,16,128
280064,sphere,cartesian,6,0.976621,0,30,30,0,16,128
279985,sphere,cartesian,6,0.976621,2,38,38,0,16,128
279980,sphere,cartesian,6,0.976621,17,64,64,0,16,128
279960,sphere,cartesian,6,0.976621,19,34,34,0,16,128
279962,sphere,cartesian,6,0.976621,27,67,67,0,16,128
279963,sphere,cartesian,6,0.976621,23,37,37,0,16,128
279931,sphere,cartesian,6,0.976621,0,34,34,0,16,128
279912,sphere,cartesian,6,0.976621,0,17,17,0,16,128
279904,sphere,cartesian,6,0.976621,4,28,28,0,16,128
279907,sphere,cartesian,6,0.976621,22,35,35,0,16,128
279908,sphere,cartesian,6,0.976621,19,36,36,0,16,128
279911,sphere,cartesian,6,0.976621,9,62,62,0,16,128
279900,sphere,cartesian,6,0.976621,4,17,17,0,16,128
279903,sphere,cartesian,6,0.976621,0,30,30,0,16,128
279753,sphere,cartesian,6,1.95324,3,20,39,0,16,128
279755,sphere,cartesian,6,1.95324,1,55,64,0,16,128
279756,sphere,cartesian,6,1.95324,0,49,73,0,16,128
279752,sphere,cartesian,6,1.95324,0,57,84,0,16,128
279730,sphere,cartesian,6,1.95324,9,72,83,0,16,128
279731,sphere,cartesian,6,1.95324,14,62,63,0,16,128
279726,sphere,cartesian,6,1.95324,7,46,72,0,16,128
279727,sphere,cartesian,6,1.95324,6,23,51,0,16,128
279728,sphere,cartesian,6,1.95324,21,42,47,0,16,128
279729,sphere,cartesian,6,1.95324,11,21,36,0,16,128
279647,sphere,cartesian,6,1.95324,42,55,94,0,16,128
279648,sphere,cartesian,6,1.95324,42,47,51,0,16,128
279649,sphere,cartesian,6,1.95324,4,35,57,0,16,128
279650,sphere,cartesian,6,1.95324,10,32,34,0,16,128
279645,sphere,cartesian,6,1.95324,18,89,89,0,16,128
279646,sphere,cartesian,6,1.95324,26,87,88,0,16,128
279631,sphere,cartesian,6,1.95324,64,64,64,1,16,128
279632,sphere,cartesian,6,1.95324,28,30,30,0,16,128
279633,sphere,cartesian,6,1.95324,13,17,17,0,16,128
279634,sphere,cartesian,6,1.95324,65,92,95,1,16,128
279625,sphere,cartesian,6,1.95324,45,65,65,0,16,128
279626,sphere,cartesian,6,1.95324,25,32,32,1,16,128
279627,sphere,cartesian,6,1.95324,32,37,37,1,16,128
279628,sphere,cartesian,6,1.95324,69,95,95,0,16,128
279616,sphere,cartesian,6,1.95324,59,59,59,0,16,128
279617,sphere,cartesian,6,1.95324,28,80,80,0,16,128
279618,sphere,cartesian,6,1.95324,29,65,65,1,16,128
279619,sphere,cartesian,6,1.95324,29,45,45,1,16,128
279620,sphere,cartesian,6,1.95324,46,71,71,0,16,128
279621,sphere,cartesian,6,1.95324,28,30,30,0,16,128
279607,sphere,cartesian,6,1.95324,12,105,105,0,16,128
279610,sphere,cartesian,6,1.95324,10,22,22,0,16,128
279611,sphere,cartesian,6,1.95324,45,67,72,1,16,128
279614,sphere,cartesian,6,1.95324,38,45,53,1,16,128
279585,sphere,cartesian,6,1.95324,1,18,54,0,16,128
279586,sphere,cartesian,6,1.95324,0,7,28,0,16,128
279590,sphere,cartesian,6,1.95324,0,1,75,0,16,128
279578,sphere,cartesian,6,1.95324,0,23,64,0,16,128
279581,sphere,cartesian,6,1.95324,0,17,33,0,16,128
279582,sphere,cartesian,6,1.95324,0,1,50,0,16,128
279574,sphere,cartesian,6,1.95324,0,4,31,0,16,128
279504,sphere,cartesian,6,3.90648,0,4,56,0,16,128
279562,sphere,cartesian,6,1.95324,0,19,20,0,16,128
279545,sphere,cartesian,6,1.95324,14,19,19,0,16,128
279546,sphere,cartesian,6,1.95324,19,20,20,0,16,128
279547,sphere,cartesian,6,1.95324,77,82,82,1,16,128
279537,sphere,cartesian,6,1.95324,38,60,60,0,16,128
279538,sphere,cartesian,6,1.95324,80,80,80,0,16,128
279539,sphere,cartesian,6,1.95324,34,35,35,1,16,128
279540,sphere,cartesian,6,1.95324,35,40,40,1,16,128
279529,sphere,cartesian,6,1.95324,1,21,80,0,16,128
279536,sphere,cartesian,6,1.95324,1,13,102,0,16,128
279521,sphere,cartesian,6,1.95324,8,27,55,0,16,128
279528,sphere,cartesian,6,1.95324,0,28,59,0,16,128
279517,sphere,cartesian,6,1.95324,62,62,62,1,16,128
279519,sphere,cartesian,6,1.95324,74,92,92,0,16,128
279520,sphere,cartesian,6,1.95324,100,109,109,0,16,128
279509,sphere,cartesian,6,1.95324,84,85,86,1,16,128
279510,sphere,cartesian,6,1.95324,62,62,62,1,16,128
279511,sphere,cartesian,6,1.95324,60,63,63,0,16,128
279512,sphere,cartesian,6,1.95324,22,31,31,0,16,128
279493,sphere,cartesian,6,3.90648,0,2,50,0,16,128
279494,sphere,cartesian,6,3.90648,70,117,117,0,16,128
279503,sphere,cartesian,6,3.90648,0,4,67,0,16,128
279496,sphere,cartesian,6,1.95324,12,17,17,0,16,128
279497,sphere,cartesian,6,1.95324,70,70,71,1,16,128
279500,sphere,cartesian,6,1.95324,58,58,58,1,16,128
279501,sphere,cartesian,6,1.95324,19,24,24,0,16,128
279485,sphere,cartesian,6,1.95324,5,15,43,0,16,128
279488,sphere,cartesian,6,1.95324,6,15,65,0,16,128
279489,sphere,cartesian,6,1.95324,21,28,42,0,16,128
279492,sphere,cartesian,6,1.95324,18,23,37,0,16,128
279477,sphere,cartesian,6,1.95324,35,35,35,0,16,128
279480,sphere,cartesian,6,1.95324,30,30,30,1,16,128
279481,sphere,cartesian,6,1.95324,99,99,99,1,16,128
279469,sphere,cartesian,6,1.95324,106,119,119,0,16,128
279472,sphere,cartesian,6,1.95324,53,53,53,1,16,128
279473,sphere,cartesian,6,1.95324,58,58,58,1,16,128
279476,sphere,cartesian,6,1.95324,112,112,112,0,16,128
279465,sphere,cartesian,6,1.95324,4,7,23,0,16,128
279466,sphere,cartesian,6,1.95324,2,7,22,0,16,128
279467,sphere,cartesian,6,1.95324,8,8,19,0,16,128
279468,sphere,cartesian,6,1.95324,5,15,21,0,16,128
279445,sphere,cartesian,6,1.95324,0,33,33,0,16,128
279448,sphere,cartesian,6,1.95324,7,7,45,1,16,128
279449,sphere,cartesian,6,1.95324,10,12,40,1,16,128
279452,sphere,cartesian,6,1.95324,7,21,21,0,16,128
279437,sphere,cartesian,6,1.95324,0,30,30,0,16,128
279440,sphere,cartesian,6,1.95324,5,8,45,1,16,128
279441,sphere,cartesian,6,1.95324,0,0,55,1,16,128
279444,sphere,cartesian,6,1.95324,0,29,29,0,16,128
279371,sphere,cartesian,6,1.95324,7,8,45,1,16,128
279372,sphere,cartesian,6,1.95324,5,5,29,1,16,128
279377,sphere,cartesian,6,1.95324,1,37,37,0,16,128
279378,sphere,cartesian,6,1.95324,0,20,20,0,16,128
279367,sphere,cartesian,6,1.95324,0,14,70,1,16,128
279368,sphere,cartesian,6,1.95324,0,46,46,0,16,128
279370,sphere,cartesian,6,1.95324,0,10,81,1,16,128
279268,sphere,cartesian,6,3.90648,19,36,116,0,16,128
279296,sphere,cartesian,6,1.95324,86,86,88,0,16,128
279297,sphere,cartesian,6,1.95324,22,36,60,0,16,128
279298,sphere,cartesian,6,1.95324,28,34,37,0,16,128
279299,sphere,cartesian,6,1.95324,68,72,84,0,16,128
279288,sphere,cartesian,6,1.95324,49,50,51,0,16,128
279289,sphere,cartesian,6,1.95324,22,31,33,0,16,128
279290,sphere,cartesian,6,1.95324,60,93,102,0,16,128
279291,sphere,cartesian,6,1.95324,30,30,34,0,16,128
279271,sphere,cartesian,6,1.95324,17,18,18,0,16,128
279274,sphere,cartesian,6,1.95324,29,39,40,0,16,128
279265,sphere,cartesian,6,3.90648,21,29,65,0,16,128
279259,sphere,cartesian,6,1.95324,39,49,50,0,16,128
279260,sphere,cartesian,6,1.95324,30,39,40,0,16,128
279261,sphere,cartesian,6,1.95324,64,67,108,0,16,128
279262,sphere,cartesian,6,1.95324,73,77,98,0,16,128
279235,sphere,cartesian,6,1.95324,41,46,55,0,16,128
279236,sphere,cartesian,6,1.95324,38,53,106,0,16,128
