leaf,kernel,mode,radius,L,neighbours,count,total,key,threshold,maxPointsLeaf
235121,sphere,polar,2,1.95312,47,123,123,0,16,128
235112,sphere,polar,2,1.95312,10,95,95,0,16,128
235113,sphere,polar,2,1.95312,0,51,127,0,16,128
235056,sphere,polar,2,3.90625,13,38,70,0,16,128
483507,sphere,polar,2,1.95312,1,19,90,0,16,128
483485,sphere,polar,2,1.95312,0,9,49,0,16,128
483486,sphere,polar,2,1.95312,0,18,78,0,16,128
483491,sphere,polar,2,1.95312,29,42,119,0,16,128
483492,sphere,polar,2,1.95312,11,12,52,0,16,128
483186,sphere,polar,2,1.95312,13,18,65,0,16,128
483187,sphere,polar,2,1.95312,0,5,38,0,16,128
483116,sphere,polar,2,1.95312,0,5,29,0,16,128
483117,sphere,polar,2,1.95312,3,62,62,0,16,128
482945,sphere,polar,2,1.95312,0,19,66,0,16,128
482946,sphere,polar,2,1.95312,27,86,86,0,16,128
482947,sphere,polar,2,1.95312,48,85,85,0,16,128
482948,sphere,polar,2,1.95312,1,3,41,0,16,128
482943,sphere,polar,2,1.95312,1,79,79,0,16,128
574913,sphere,polar,2,3.90625,24,85,85,0,16,128
574914,sphere,polar,2,1.95312,0,5,24,0,16,128
574917,sphere,polar,2,1.95312,0,4,24,0,16,128
574918,sphere,polar,2,1.95312,5,25,25,0,16,128
309192,sphere,polar,2,1.95312,7,23,92,0,16,128
309195,sphere,polar,2,1.95312,1,7,51,0,16,128
309188,sphere,polar,2,0.976562,0,4,27,0,16,128
309181,sphere,polar,2,1.95312,0,7,123,0,16,128
309178,sphere,polar,2,0.976562,8,24,24,0,16,128
309159,sphere,polar,2,0.976562,0,20,20,0,16,128
309160,sphere,polar,2,0.976562,0,10,23,0,16,128
309161,sphere,polar,2,0.976562,0,14,41,0,16,128
115664,sphere,polar,2,1.95312,14,72,72,0,16,128
115665,sphere,polar,2,1.95312,0,7,82,0,16,128
115654,sphere,polar,2,0.976562,5,8,38,0,16,128
115655,sphere,polar,2,0.976562,19,21,26,0,16,128
115656,sphere,polar,2,0.976562,34,34,34,0,16,128
115659,sphere,polar,2,0.976562,24,30,30,0,16,128
115660,sphere,polar,2,0.976562,8,13,27,0,16,128
115650,sphere,polar,2,0.976562,2,2,22,0,16,128
115653,sphere,polar,2,0.976562,0,6,35,0,16,128
115635,sphere,polar,2,1.95312,13,53,53,0,16,128
115636,sphere,polar,2,1.95312,1,41,121,0,16,128
445686,sphere,polar,2,1.95312,11,15,28,0,16,128
445687,sphere,polar,2,1.95312,5,36,121,0,16,128
445699,sphere,polar,2,1.95312,0,0,53,0,16,128
445683,sphere,polar,2,1.95312,0,3,105,0,16,128
445684,sphere,polar,2,1.95312,42,52,94,0,16,128
445685,sphere,polar,2,1.95312,42,67,67,0,16,128
445669,sphere,polar,2,1.95312,37,126,126,0,16,128
445644,sphere,polar,2,1.95312,0,0,23,0,16,128
445648,sphere,polar,2,1.95312,0,0,28,0,16,128
445638,sphere,polar,2,0.976562,0,3,20,0,16,128
445639,sphere,polar,2,0.976562,0,11,23,0,16,128
445640,sphere,polar,2,0.976562,7,7,19,0,16,128
473456,sphere,polar,2,1.95312,28,51,51,0,16,128
473459,sphere,polar,2,1.95312,1,1,28,0,16,128
473460,sphere,polar,2,1.95312,0,13,87,0,16,128
473461,sphere,polar,2,1.95312,0,6,77,0,16,128
473462,sphere,polar,2,1.95312,0,0,74,0,16,128
473463,sphere,polar,2,1.95312,13,15,77,0,16,128
473448,sphere,polar,2,1.95312,0,10,72,0,16,128
473454,sphere,polar,2,1.95312,0,23,73,0,16,128
473455,sphere,polar,2,1.95312,21,51,51,0,16,128
473359,sphere,polar,2,1.95312,0,2,45,0,16,128
371906,sphere,polar,2,1.95312,0,2,33,0,16,128
367642,sphere,polar,2,1.95312,50,110,110,0,16,128
367643,sphere,polar,2,1.95312,13,19,19,0,16,128
367634,sphere,polar,2,0.976562,1,13,39,0,16,128
367638,sphere,polar,2,0.976562,28,46,46,0,16,128
367604,sphere,polar,2,1.95312,0,0,45,0,16,128
367535,sphere,polar,2,1.95312,6,10,53,0,16,128
367537,sphere,polar,2,1.95312,26,38,105,0,16,128
367531,sphere,polar,2,0.976562,2,7,35,0,16,128
366385,sphere,polar,2,3.90625,1,26,72,0,16,128
366377,sphere,polar,2,1.95312,73,79,79,0,16,128
366379,sphere,polar,2,1.95312,0,10,25,0,16,128
366380,sphere,polar,2,1.95312,15,21,21,0,16,128
366384,sphere,polar,2,1.95312,0,31,108,0,16,128
366376,sphere,polar,2,1.95312,0,4,24,0,16,128
366304,sphere,polar,2,3.90625,0,0,71,0,16,128
99597,sphere,polar,2,1.95312,0,20,52,0,16,128
99600,sphere,polar,2,1.95312,3,26,82,0,16,128
99589,sphere,polar,2,1.95312,9,94,94,0,16,128
99596,sphere,polar,2,1.95312,0,7,40,0,16,128
99561,sphere,polar,2,3.90625,0,13,126,0,16,128
99570,sphere,polar,2,1.95312,13,37,82,0,16,128
99571,sphere,polar,2,1.95312,21,28,100,0,16,128
99576,sphere,polar,2,1.95312,49,60,60,0,16,128
99577,sphere,polar,2,1.95312,38,89,89,0,16,128
99562,sphere,polar,2,1.95312,13,36,94,0,16,128
99565,sphere,polar,2,1.95312,18,27,45,0,16,128
99566,sphere,polar,2,1.95312,12,28,69,0,16,128
99569,sphere,polar,2,1.95312,0,8,51,0,16,128
99554,sphere,polar,2,1.95312,11,22,22,0,16,128
99559,sphere,polar,2,1.95312,0,8,27,0,16,128
279135,sphere,polar,2,1.95312,0,5,35,0,16,128
279134,sphere,polar,2,1.95312,0,11,38,0,16,128
279119,sphere,polar,2,1.95312,0,3,31,0,16,128
279118,sphere,polar,2,1.95312,1,5,27,0,16,128
276459,sphere,polar,2,1.95312,17,41,41,0,16,128
276422,sphere,polar,2,1.95312,29,30,43,0,16,128
276416,sphere,polar,2,1.95312,3,16,21,0,16,128
276417,sphere,polar,2,1.95312,17,23,42,0,16,128
276363,sphere,polar,2,1.95312,18,43,43,0,16,128
276364,sphere,polar,2,1.95312,9,88,88,0,16,128
99751,sphere,polar,2,1.95312,0,1,76,0,16,128
99752,sphere,polar,2,1.95312,0,0,17,0,16,128
99596,sphere,polar,2,1.95312,4,17,40,0,16,128
99570,sphere,polar,2,1.95312,28,43,82,0,16,128
99571,sphere,polar,2,1.95312,12,12,100,0,16,128
99572,sphere,polar,2,1.95312,0,10,48,0,16,128
99573,sphere,polar,2,1.95312,54,60,110,0,16,128
99558,sphere,polar,2,1.95312,9,39,78,0,16,128
99559,sphere,polar,2,1.95312,0,5,27,0,16,128
99521,sphere,polar,2,1.95312,3,13,69,0,16,128
99522,sphere,polar,2,1.95312,3,33,118,0,16,128
63580,sphere,polar,2,3.90625,0,0,44,0,16,128
63584,sphere,polar,2,1.95312,0,0,24,0,16,128
63585,sphere,polar,2,1.95312,3,3,24,0,16,128
63588,sphere,polar,2,1.95312,21,54,54,0,16,128
63563,sphere,polar,2,1.95312,0,9,22,0,16,128
63555,sphere,polar,2,1.95312,6,13,66,0,16,128
63558,sphere,polar,2,1.95312,0,1,29,0,16,128
63559,sphere,polar,2,1.95312,0,0,21,0,16,128
63562,sphere,polar,2,1.95312,3,10,54,0,16,128
62631,sphere,polar,2,1.95312,0,3,36,0,16,128
62634,sphere,polar,2,1.95312,0,15,59,0,16,128
62594,sphere,polar,2,1.95312,11,76,76,0,16,128
62597,sphere,polar,2,1.95312,1,15,57,0,16,128
36935,sphere,polar,2,7.81249,11,28,50,0,16,128
36997,sphere,polar,2,3.90625,37,72,122,0,16,128
36965,sphere,polar,2,1.95312,0,11,52,0,16,128
36964,sphere,polar,2,3.90625,0,6,83,0,16,128
283684,sphere,polar,2,7.81249,0,8,97,0,16,128
284082,sphere,polar,2,1.95312,0,22,70,0,16,128
284085,sphere,polar,2,1.95312,11,51,73,0,16,128
284089,sphere,polar,2,1.95312,0,8,63,0,16,128
284062,sphere,polar,2,1.95312,0,45,73,0,16,128
284052,sphere,polar,2,0.976562,0,23,23,0,16,128
284055,sphere,polar,2,0.976562,18,33,33,0,16,128
284056,sphere,polar,2,0.976562,0,17,17,0,16,128
284037,sphere,polar,2,1.95312,5,12,42,0,16,128
284048,sphere,polar,2,1.95312,69,128,128,0,16,128
284051,sphere,polar,2,1.95312,35,96,96,0,16,128
284045,sphere,polar,2,0.976562,18,41,41,0,16,128
284046,sphere,polar,2,0.976562,12,18,18,0,16,128
284047,sphere,polar,2,0.976562,0,6,35,0,16,128
283703,sphere,polar,2,1.95312,15,89,89,0,16,128
283704,sphere,polar,2,1.95312,1,21,125,0,16,128
522818,sphere,polar,2,1.95312,5,13,46,0,16,128
522819,sphere,polar,2,1.95312,0,11,36,0,16,128
522112,sphere,polar,2,1.95312,3,7,48,0,16,128
522104,sphere,polar,2,1.95312,18,95,95,0,16,128
522111,sphere,polar,2,1.95312,31,72,72,0,16,128
517291,sphere,polar,2,1.95312,53,76,76,0,16,128
517305,sphere,polar,2,1.95312,9,85,85,0,16,128
517290,sphere,polar,2,1.95312,0,18,94,0,16,128
516982,sphere,polar,2,1.95312,1,15,74,0,16,128
516983,sphere,polar,2,1.95312,19,39,60,0,16,128
208217,sphere,polar,2,7.81249,23,51,65,0,16,128
208498,sphere,polar,2,1.95312,0,0,92,0,16,128
208507,sphere,polar,2,1.95312,0,4,115,0,16,128
208499,sphere,polar,2,0.976562,0,13,64,0,16,128
208500,sphere,polar,2,0.976562,4,9,22,0,16,128
208505,sphere,polar,2,0.976562,19,57,57,0,16,128
208474,sphere,polar,2,1.95312,0,0,22,0,16,128
208483,sphere,polar,2,1.95312,18,18,18,0,16,128
208481,sphere,polar,2,0.976562,7,11,40,0,16,128
208482,sphere,polar,2,0.976562,2,9,28,0,16,128
208228,sphere,polar,2,1.95312,37,123,123,0,16,128
208237,sphere,polar,2,1.95312,0,27,38,0,16,128
208239,sphere,polar,2,0.976562,1,6,33,0,16,128
208244,sphere,polar,2,0.976562,1,10,18,0,16,128
208230,sphere,polar,2,0.976562,18,26,26,0,16,128
208232,sphere,polar,2,0.976562,1,11,47,0,16,128
369213,sphere,polar,2,1.95312,0,8,27,0,16,128
369205,sphere,polar,2,1.95312,24,26,110,0,16,128
369206,sphere,polar,2,1.95312,6,11,71,0,16,128
369158,sphere,polar,2,0.976562,14,19,19,0,16,128
369159,sphere,polar,2,0.976562,1,36,36,0,16,128
369156,sphere,polar,2,0.976562,4,21,21,0,16,128
368986,sphere,polar,2,3.90625,3,8,27,0,16,128
368991,sphere,polar,2,1.95312,43,48,93,0,16,128
92330,sphere,polar,2,1.95312,1,18,61,0,16,128
91793,sphere,polar,2,3.90625,0,4,92,0,16,128
91739,sphere,polar,2,1.95312,11,14,65,0,16,128
91740,sphere,polar,2,1.95312,0,7,49,0,16,128
91244,sphere,polar,2,1.95312,0,32,32,0,16,128
91242,sphere,polar,2,1.95312,17,40,40,0,16,128
91243,sphere,polar,2,1.95312,7,37,37,0,16,128
52834,sphere,polar,2,15.625,5,27,57,0,16,128
53275,sphere,polar,2,15.625,0,0,36,0,16,128
53000,sphere,polar,2,1.95312,30,66,66,0,16,128
442484,sphere,polar,2,1.95312,1,22,40,0,16,128
442486,sphere,polar,2,1.95312,0,0,43,0,16,128
442335,sphere,polar,2,1.95312,34,98,98,0,16,128
442336,sphere,polar,2,1.95312,0,25,25,0,16,128
431626,sphere,polar,2,1.95312,2,58,58,0,16,128
431627,sphere,polar,2,1.95312,55,115,115,0,16,128
431559,sphere,polar,2,1.95312,0,2,36,0,16,128
431566,sphere,polar,2,1.95312,0,0,22,0,16,128
398846,sphere,polar,2,1.95312,0,21,24,0,16,128
398856,sphere,polar,2,1.95312,5,8,117,0,16,128
398857,sphere,polar,2,1.95312,1,4,87,0,16,128
398827,sphere,polar,2,1.95312,4,46,71,0,16,128
398830,sphere,polar,2,0.976562,19,33,33,0,16,128
398833,sphere,polar,2,0.976562,2,26,26,0,16,128
398526,sphere,polar,2,1.95312,31,56,56,0,16,128
398527,sphere,polar,2,1.95312,2,27,91,0,16,128
398536,sphere,polar,2,0.976562,0,17,17,0,16,128
398540,sphere,polar,2,0.976562,0,4,25,0,16,128
398541,sphere,polar,2,0.976562,0,3,43,0,16,128
398518,sphere,polar,2,1.95312,36,81,81,0,16,128
398524,sphere,polar,2,1.95312,3,8,17,0,16,128
398525,sphere,polar,2,1.95312,78,112,112,0,16,128
13034,sphere,polar,2,1.95312,5,30,30,0,16,128
13039,sphere,polar,2,1.95312,0,8,27,0,16,128
12950,sphere,polar,2,3.90625,18,30,122,0,16,128
12714,sphere,polar,2,3.90625,9,19,71,0,16,128
12631,sphere,polar,2,3.90625,2,25,44,0,16,128
35922,sphere,polar,2,3.90625,0,62,118,0,16,128
35867,sphere,polar,2,1.95312,36,40,40,0,16,128
35868,sphere,polar,2,1.95312,0,0,31,0,16,128
35870,sphere,polar,2,1.95312,0,2,34,0,16,128
35871,sphere,polar,2,1.95312,6,12,46,0,16,128
35874,sphere,polar,2,1.95312,15,31,31,0,16,128
35859,sphere,polar,2,1.95312,0,18,18,0,16,128
35863,sphere,polar,2,1.95312,2,6,23,0,16,128
35865,sphere,polar,2,1.95312,0,2,27,0,16,128
35866,sphere,polar,2,1.95312,9,18,18,0,16,128
586974,sphere,polar,2,3.90625,19,24,75,0,16,128
586975,sphere,polar,2,3.90625,0,8,33,0,16,128
586981,sphere,polar,2,3.90625,1,14,95,0,16,128
586972,sphere,polar,2,3.90625,0,17,125,0,16,128
439820,sphere,polar,2,1.95312,0,20,20,0,16,128
439812,sphere,polar,2,1.95312,64,73,73,0,16,128
439813,sphere,polar,2,1.95312,21,70,70,0,16,128
439816,sphere,polar,2,1.95312,0,21,71,0,16,128
438148,sphere,polar,2,1.95312,4,14,32,0,16,128
438149,sphere,polar,2,1.95312,0,0,40,0,16,128
438096,sphere,polar,2,1.95312,3,18,87,0,16,128
503895,sphere,polar,2,3.90625,0,0,117,0,16,128
503659,sphere,polar,2,1.95312,9,121,121,0,16,128
503669,sphere,polar,2,1.95312,0,39,98,0,16,128
503621,sphere,polar,2,1.95312,21,31,32,0,16,128
503622,sphere,polar,2,1.95312,62,79,105,0,16,128
503623,sphere,polar,2,1.95312,58,102,102,0,16,128
503624,sphere,polar,2,1.95312,32,106,106,0,16,128
503596,sphere,polar,2,1.95312,12,13,37,0,16,128
503599,sphere,polar,2,1.95312,20,38,38,0,16,128
503583,sphere,polar,2,1.95312,0,2,50,0,16,128
567237,sphere,polar,2,3.90625,4,53,95,0,16,128
567231,sphere,polar,2,1.95312,0,5,32,0,16,128
567226,sphere,polar,2,3.90625,0,2,38,0,16,128
567218,sphere,polar,2,1.95312,0,2,22,0,16,128
567220,sphere,polar,2,1.95312,20,39,39,0,16,128
567221,sphere,polar,2,1.95312,9,11,25,0,16,128
567213,sphere,polar,2,1.95312,1,15,20,0,16,128
133881,sphere,polar,2,1.95312,0,0,29,0,16,128
133851,sphere,polar,2,1.95312,3,66,66,0,16,128
133848,sphere,polar,2,1.95312,0,18,61,0,16,128
133823,sphere,polar,2,1.95312,0,11,50,0,16,128
133815,sphere,polar,2,1.95312,0,1,43,0,16,128
133816,sphere,polar,2,1.95312,10,24,96,0,16,128
133804,sphere,polar,2,1.95312,1,13,50,0,16,128
133805,sphere,polar,2,1.95312,11,25,79,0,16,128
133802,sphere,polar,2,1.95312,33,62,62,0,16,128
133803,sphere,polar,2,1.95312,15,24,24,0,16,128
133786,sphere,polar,2,1.95312,4,4,69,0,16,128
133780,sphere,polar,2,3.90625,0,10,78,0,16,128
133772,sphere,polar,2,1.95312,4,43,43,0,16,128
133771,sphere,polar,2,1.95312,0,2,22,0,16,128
526,sphere,polar,2,3.90625,14,31,44,0,16,128
527,sphere,polar,2,3.90625,0,11,44,0,16,128
528,sphere,polar,2,3.90625,0,1,39,0,16,128
529,sphere,polar,2,3.90625,14,27,50,0,16,128
114808,sphere,polar,2,1.95312,2,90,90,0,16,128
114799,sphere,polar,2,1.95312,0,6,65,0,16,128
114800,sphere,polar,2,1.95312,27,35,35,0,16,128
114805,sphere,polar,2,1.95312,13,40,40,0,16,128
114806,sphere,polar,2,1.95312,0,10,54,0,16,128
114702,sphere,polar,2,1.95312,5,13,53,0,16,128
114179,sphere,polar,2,1.95312,0,13,85,0,16,128
114180,sphere,polar,2,1.95312,15,40,83,0,16,128
114185,sphere,polar,2,1.95312,17,24,63,0,16,128
114186,sphere,polar,2,1.95312,0,16,41,0,16,128
114177,sphere,polar,2,1.95312,1,29,59,0,16,128
600710,sphere,polar,2,3.90625,14,120,120,0,16,128
600711,sphere,polar,2,1.95312,0,5,26,0,16,128
600712,sphere,polar,2,1.95312,10,29,29,0,16,128
600717,sphere,polar,2,1.95312,1,27,27,0,16,128
310396,sphere,polar,2,1.95312,3,18,35,0,16,128
310401,sphere,polar,2,1.95312,0,29,115,0,16,128
309196,sphere,polar,2,1.95312,0,15,111,0,16,128
309186,sphere,polar,2,0.976562,12,19,19,0,16,128
309187,sphere,polar,2,0.976562,8,27,27,0,16,128
309188,sphere,polar,2,0.976562,0,9,27,0,16,128
309155,sphere,polar,2,1.95312,1,34,88,0,16,128
309181,sphere,polar,2,1.95312,26,38,123,0,16,128
115665,sphere,polar,2,1.95312,20,82,82,0,16,128
115646,sphere,polar,2,0.976562,8,10,31,0,16,128
115650,sphere,polar,2,0.976562,19,22,22,0,16,128
115653,sphere,polar,2,0.976562,4,13,35,0,16,128
115624,sphere,polar,2,1.95312,0,41,41,0,16,128
115636,sphere,polar,2,1.95312,51,121,121,0,16,128
113901,sphere,polar,2,1.95312,0,18,81,0,16,128
113906,sphere,polar,2,1.95312,12,16,43,0,16,128
378946,sphere,polar,2,3.90625,15,24,64,0,16,128
378931,sphere,polar,2,1.95312,50,61,93,0,16,128
378932,sphere,polar,2,1.95312,0,0,96,0,16,128
378940,sphere,polar,2,0.976562,7,17,17,0,16,128
378942,sphere,polar,2,0.976562,3,14,36,0,16,128
378943,sphere,polar,2,0.976562,28,40,40,0,16,128
378715,sphere,polar,2,1.95312,5,27,96,0,16,128
378709,sphere,polar,2,3.90625,11,49,61,0,16,128
191037,sphere,polar,2,0.976562,0,0,33,0,16,128
191038,sphere,polar,2,0.976562,0,8,40,0,16,128
191040,sphere,polar,2,0.976562,0,8,25,0,16,128
191016,sphere,polar,2,0.976562,0,10,20,0,16,128
191020,sphere,polar,2,0.976562,0,13,27,0,16,128
190984,sphere,polar,2,0.976562,1,13,23,0,16,128
190985,sphere,polar,2,0.976562,0,1,17,0,16,128
190554,sphere,polar,2,1.95312,3,52,52,0,16,128
189502,sphere,polar,2,1.95312,52,93,93,0,16,128
189484,sphere,polar,2,1.95312,54,112,112,0,16,128
189485,sphere,polar,2,0.976562,12,20,20,0,16,128
189486,sphere,polar,2,0.976562,3,3,34,0,16,128
189489,sphere,polar,2,0.976562,28,28,28,0,16,128
189491,sphere,polar,2,0.976562,12,14,22,0,16,128
189492,sphere,polar,2,0.976562,16,40,40,0,16,128
189384,sphere,polar,2,1.95312,7,22,125,0,16,128
189385,sphere,polar,2,1.95312,0,0,34,0,16,128
189369,sphere,polar,2,0.976562,0,3,20,0,16,128
189371,sphere,polar,2,0.976562,4,8,36,0,16,128
189372,sphere,polar,2,0.976562,1,13,26,0,16,128
375565,sphere,polar,2,3.90625,7,14,51,0,16,128
375558,sphere,polar,2,1.95312,0,5,21,0,16,128
375559,sphere,polar,2,1.95312,0,5,28,0,16,128
375562,sphere,polar,2,1.95312,12,20,68,0,16,128
375530,sphere,polar,2,1.95312,11,12,59,0,16,128
375531,sphere,polar,2,1.95312,41,58,58,0,16,128
375535,sphere,polar,2,1.95312,1,7,79,0,16,128
375523,sphere,polar,2,1.95312,0,33,33,0,16,128
375526,sphere,polar,2,1.95312,31,72,72,0,16,128
375527,sphere,polar,2,1.95312,10,21,66,0,16,128
375223,sphere,polar,2,1.95312,0,0,27,0,16,128
323233,sphere,polar,2,3.90625,0,2,35,0,16,128
323228,sphere,polar,2,1.95312,0,1,68,0,16,128
323229,sphere,polar,2,1.95312,2,4,60,0,16,128
323215,sphere,polar,2,3.90625,1,62,107,0,16,128
323025,sphere,polar,2,1.95312,4,34,84,0,16,128
323020,sphere,polar,2,3.90625,62,64,83,0,16,128
323016,sphere,polar,2,1.95312,11,80,80,0,16,128
4627,sphere,polar,2,7.81249,0,0,83,0,16,128
4631,sphere,polar,2,3.90625,0,1,128,0,16,128
4598,sphere,polar,2,3.90625,0,22,71,0,16,128
4626,sphere,polar,2,3.90625,12,23,40,0,16,128
4594,sphere,polar,2,1.95312,0,38,38,0,16,128
4574,sphere,polar,2,1.95312,3,9,24,0,16,128
4575,sphere,polar,2,1.95312,0,9,28,0,16,128
4578,sphere,polar,2,1.95312,10,34,34,0,16,128
4579,sphere,polar,2,1.95312,24,49,49,0,16,128
268396,sphere,polar,2,0.976562,2,10,32,0,16,128
268359,sphere,polar,2,1.95312,0,0,30,0,16,128
268360,sphere,polar,2,1.95312,15,31,45,0,16,128
268350,sphere,polar,2,0.976562,4,6,32,0,16,128
268352,sphere,polar,2,0.976562,33,34,34,0,16,128
268355,sphere,polar,2,0.976562,30,30,30,0,16,128
268357,sphere,polar,2,0.976562,4,6,27,0,16,128
265755,sphere,polar,2,7.81249,2,36,115,0,16,128
18026,sphere,polar,2,3.90625,0,2,125,0,16,128
18050,sphere,polar,2,1.95312,0,1,20,0,16,128
14606,sphere,polar,2,1.95312,22,38,38,0,16,128
14609,sphere,polar,2,1.95312,4,26,26,0,16,128
14610,sphere,polar,2,1.95312,0,1,17,0,16,128
14613,sphere,polar,2,1.95312,1,3,29,0,16,128
14601,sphere,polar,2,1.95312,0,10,40,0,16,128
14602,sphere,polar,2,1.95312,10,14,36,0,16,128
181471,sphere,polar,2,3.90625,1,30,96,0,16,128
181482,sphere,polar,2,1.95312,2,8,22,0,16,128
181485,sphere,polar,2,1.95312,4,61,108,0,16,128
181473,sphere,polar,2,1.95312,14,59,73,0,16,128
181474,sphere,polar,2,1.95312,0,55,85,0,16,128
181465,sphere,polar,2,1.95312,0,37,98,0,16,128
181459,sphere,polar,2,1.95312,5,5,27,0,16,128
181460,sphere,polar,2,1.95312,0,9,47,0,16,128
181448,sphere,polar,2,1.95312,10,32,62,0,16,128
181449,sphere,polar,2,1.95312,0,27,113,0,16,128
181444,sphere,polar,2,1.95312,4,45,45,0,16,128
181445,sphere,polar,2,1.95312,17,19,19,0,16,128
181433,sphere,polar,2,1.95312,23,64,64,0,16,128
181436,sphere,polar,2,1.95312,21,23,23,0,16,128
327607,sphere,polar,2,3.90625,0,0,22,0,16,128
327616,sphere,polar,2,1.95312,0,0,26,0,16,128
323087,sphere,polar,2,1.95312,0,1,29,0,16,128
323057,sphere,polar,2,1.95312,0,0,34,0,16,128
323050,sphere,polar,2,1.95312,3,11,97,0,16,128
323031,sphere,polar,2,1.95312,10,30,121,0,16,128
323032,sphere,polar,2,1.95312,9,9,24,0,16,128
323029,sphere,polar,2,1.95312,37,106,106,0,16,128
323030,sphere,polar,2,1.95312,7,18,18,0,16,128
375651,sphere,polar,2,1.95312,0,15,75,0,16,128
375652,sphere,polar,2,1.95312,0,24,100,0,16,128
375647,sphere,polar,2,1.95312,2,19,19,0,16,128
375649,sphere,polar,2,1.95312,1,6,38,0,16,128
375650,sphere,polar,2,1.95312,22,33,33,0,16,128
375636,sphere,polar,2,1.95312,37,48,48,0,16,128
375637,sphere,polar,2,1.95312,1,13,57,0,16,128
375640,sphere,polar,2,1.95312,13,28,65,0,16,128
375641,sphere,polar,2,1.95312,35,40,40,0,16,128
375633,sphere,polar,2,1.95312,0,68,68,0,16,128
375594,sphere,polar,2,1.95312,3,31,95,0,16,128
375595,sphere,polar,2,1.95312,0,5,42,0,16,128
375598,sphere,polar,2,1.95312,0,3,26,0,16,128
375599,sphere,polar,2,1.95312,0,9,18,0,16,128
252284,sphere,polar,2,15.625,0,0,40,0,16,128
250388,sphere,polar,2,3.90625,43,50,50,0,16,128
89040,sphere,polar,2,1.95312,0,29,29,0,16,128
89035,sphere,polar,2,1.95312,0,7,30,0,16,128
89006,sphere,polar,2,1.95312,0,3,19,0,16,128
89007,sphere,polar,2,1.95312,0,3,41,0,16,128
89008,sphere,polar,2,1.95312,2,5,41,0,16,128
89009,sphere,polar,2,1.95312,2,2,32,0,16,128
89002,sphere,polar,2,1.95312,19,23,23,0,16,128
89003,sphere,polar,2,1.95312,17,31,31,0,16,128
89004,sphere,polar,2,1.95312,1,13,42,0,16,128
89005,sphere,polar,2,1.95312,3,13,41,0,16,128
88988,sphere,polar,2,3.90625,0,5,103,0,16,128
88987,sphere,polar,2,1.95312,0,6,19,0,16,128
38552,sphere,polar,2,3.90625,0,16,109,0,16,128
29628,sphere,polar,2,1.95312,16,44,44,0,16,128
29633,sphere,polar,2,1.95312,0,9,40,0,16,128
29606,sphere,polar,2,1.95312,1,8,35,0,16,128
29607,sphere,polar,2,1.95312,1,4,44,0,16,128
29610,sphere,polar,2,1.95312,0,3,19,0,16,128
29612,sphere,polar,2,1.95312,34,44,44,0,16,128
29613,sphere,polar,2,1.95312,19,34,34,0,16,128
182010,sphere,polar,2,3.90625,5,18,33,0,16,128
182007,sphere,polar,2,1.95312,9,10,31,0,16,128
182008,sphere,polar,2,1.95312,45,119,119,0,16,128
182009,sphere,polar,2,1.95312,0,43,43,0,16,128
181943,sphere,polar,2,1.95312,46,87,87,0,16,128
181944,sphere,polar,2,1.95312,74,110,110,0,16,128
181945,sphere,polar,2,1.95312,25,35,107,0,16,128
181948,sphere,polar,2,0.976562,1,21,21,0,16,128
181949,sphere,polar,2,0.976562,4,17,17,0,16,128
181950,sphere,polar,2,0.976562,4,5,33,0,16,128
181940,sphere,polar,2,1.95312,0,3,46,0,16,128
181941,sphere,polar,2,1.95312,4,19,74,0,16,128
181942,sphere,polar,2,1.95312,0,26,57,0,16,128
181936,sphere,polar,2,0.976562,0,8,25,0,16,128
181558,sphere,polar,2,1.95312,0,26,26,0,16,128
592159,sphere,polar,2,1.95312,18,31,31,0,16,128
592160,sphere,polar,2,1.95312,12,18,29,0,16,128
592161,sphere,polar,2,1.95312,0,0,24,0,16,128
592166,sphere,polar,2,1.95312,9,13,33,0,16,128
589194,sphere,polar,2,1.95312,7,12,49,0,16,128
589195,sphere,polar,2,1.95312,3,11,30,0,16,128
589197,sphere,polar,2,1.95312,5,14,49,0,16,128
589198,sphere,polar,2,1.95312,8,41,41,0,16,128
589201,sphere,polar,2,1.95312,16,48,48,0,16,128
230255,sphere,polar,2,1.95312,0,62,62,0,16,128
230251,sphere,polar,2,1.95312,0,16,89,0,16,128
230254,sphere,polar,2,1.95312,3,55,55,0,16,128
230243,sphere,polar,2,0.976562,2,13,44,0,16,128
230234,sphere,polar,2,0.976562,24,30,30,0,16,128
230237,sphere,polar,2,0.976562,0,10,41,0,16,128
230238,sphere,polar,2,0.976562,0,7,32,0,16,128
230240,sphere,polar,2,0.976562,41,46,46,0,16,128
230227,sphere,polar,2,0.976562,0,2,25,0,16,128
230228,sphere,polar,2,0.976562,0,12,30,0,16,128
230231,sphere,polar,2,0.976562,42,48,48,0,16,128
230232,sphere,polar,2,0.976562,30,38,38,0,16,128
145519,sphere,polar,2,1.95312,25,39,125,0,16,128
145520,sphere,polar,2,1.95312,31,57,57,0,16,128
145521,sphere,polar,2,1.95312,0,85,85,0,16,128
145522,sphere,polar,2,1.95312,1,37,122,0,16,128
